count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
80058,S,2009,2009-09-03,13,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,109,3,18,5,2,0,1,0,1,9,139
80058,S,2009,2009-09-03,14,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,122,1,17,1,2,0,1,0,0,4,144
80058,S,2009,2009-09-03,15,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,1,0,147,1,21,5,3,1,0,0,0,9,178
80058,S,2009,2009-09-03,16,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,135,5,15,5,1,0,0,1,0,7,162
80058,S,2009,2009-09-03,17,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,200,3,15,3,0,0,0,1,1,5,223
80058,S,2009,2009-09-03,18,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,102,1,9,0,0,0,0,0,0,0,112
80058,S,2009,2009-09-03,7,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,2,56,1,29,4,0,1,0,0,1,6,94
80058,S,2009,2009-09-03,8,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,133,3,32,4,0,0,0,0,0,4,172
80058,S,2009,2009-09-03,9,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,65,3,21,5,1,0,0,1,0,7,96
80058,S,2009,2009-09-03,10,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,71,1,22,5,0,0,1,1,1,8,102
80058,S,2009,2009-09-03,11,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,90,2,25,1,1,0,0,0,0,2,119
80058,S,2009,2009-09-03,12,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,90,1,14,3,1,0,0,0,0,4,109
80058,N,2009,2009-09-03,13,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,102,2,16,3,0,0,0,0,0,3,123
80058,N,2009,2009-09-03,14,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,105,2,22,3,0,0,1,0,1,5,134
80058,N,2009,2009-09-03,15,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,1,113,3,26,1,1,0,0,0,0,2,145
80058,N,2009,2009-09-03,16,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,114,2,38,5,0,0,0,1,0,6,160
80058,N,2009,2009-09-03,17,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,2,134,2,13,2,0,0,1,0,0,3,154
80058,N,2009,2009-09-03,18,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,109,0,5,0,0,0,0,1,0,1,115
80058,N,2009,2009-09-03,7,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,113,2,29,2,0,0,1,0,0,3,147
80058,N,2009,2009-09-03,8,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,1,0,182,5,28,5,1,1,0,0,1,8,223
80058,N,2009,2009-09-03,9,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,116,1,26,9,1,0,0,0,0,10,153
80058,N,2009,2009-09-03,10,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,90,3,18,4,0,0,0,0,1,5,116
80058,N,2009,2009-09-03,11,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,102,2,22,6,0,0,0,0,0,6,132
80058,N,2009,2009-09-03,12,3,Scotland,31,"Perth & Kinross",A824,Major,B8062,A9,297700,715300,56.31901538,-3.65555257,3.00,1.86,0,0,111,1,15,1,3,1,0,0,0,5,132
10930,E,2009,2009-04-30,7,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,19,0,6,0,0,0,0,0,0,0,25
10930,E,2009,2009-04-30,8,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,1,31,2,4,0,1,0,0,0,0,1,39
10930,E,2009,2009-04-30,9,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,43,2,4,2,0,0,0,0,0,2,51
10930,E,2009,2009-04-30,10,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,1,0,53,0,7,2,0,0,0,0,0,2,62
10930,E,2009,2009-04-30,11,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,42,1,5,2,1,0,2,1,0,6,54
10930,E,2009,2009-04-30,12,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,36,1,3,1,0,0,0,0,0,1,41
10930,W,2009,2009-04-30,13,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,1,39,1,4,1,0,0,1,0,0,2,47
10930,W,2009,2009-04-30,14,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,47,1,2,4,0,0,0,0,0,4,54
10930,W,2009,2009-04-30,15,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,3,48,3,2,2,0,0,0,0,0,2,58
10930,W,2009,2009-04-30,16,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,67,0,8,0,0,0,0,0,0,0,75
10930,W,2009,2009-04-30,17,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,67,0,6,2,0,0,0,0,0,2,75
10930,W,2009,2009-04-30,18,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,54,0,3,0,0,0,0,0,0,0,57
10930,W,2009,2009-04-30,7,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,14,3,11,0,0,0,0,0,0,0,28
10930,W,2009,2009-04-30,8,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,3,33,2,13,4,1,0,0,0,0,5,56
10930,W,2009,2009-04-30,9,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,36,1,10,3,1,0,1,0,0,5,52
10930,W,2009,2009-04-30,10,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,30,1,6,3,1,0,1,0,0,5,42
10930,W,2009,2009-04-30,11,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,29,0,6,3,0,0,1,0,1,5,40
10930,W,2009,2009-04-30,12,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,1,51,0,8,2,0,0,0,0,0,2,62
10930,E,2009,2009-04-30,13,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,38,1,13,4,0,0,0,0,0,4,56
10930,E,2009,2009-04-30,14,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,55,0,9,4,0,0,0,0,0,4,68
10930,E,2009,2009-04-30,15,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,2,0,54,0,14,1,0,0,1,0,0,2,70
10930,E,2009,2009-04-30,16,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,1,0,42,5,10,4,0,0,0,0,0,4,61
10930,E,2009,2009-04-30,17,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,0,0,38,1,5,1,1,0,0,0,0,2,46
10930,E,2009,2009-04-30,18,3,Scotland,31,"Perth & Kinross",A827,Major,"C-road junction just south of Kenmore",A826,282200,748300,56.61172042,-3.92091285,9.50,5.90,1,0,33,1,5,0,0,0,0,1,0,1,40
20819,N,2009,2009-06-30,7,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,1,66,4,25,3,1,0,0,1,1,6,102
20819,N,2009,2009-06-30,8,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,0,127,1,35,9,0,0,0,0,0,9,172
20819,N,2009,2009-06-30,9,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,0,117,8,28,7,1,2,0,0,1,11,164
20819,N,2009,2009-06-30,10,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,1,134,3,28,5,1,0,1,0,0,7,173
20819,N,2009,2009-06-30,11,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,0,175,4,28,3,1,2,3,0,0,9,216
20819,N,2009,2009-06-30,12,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,3,8,201,6,35,6,4,0,0,0,2,12,262
20819,S,2009,2009-06-30,13,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,1,139,2,27,9,0,0,0,0,0,9,178
20819,S,2009,2009-06-30,14,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,1,171,7,30,9,2,0,0,1,1,13,222
20819,S,2009,2009-06-30,15,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,2,1,174,2,28,3,0,1,1,0,0,5,210
20819,S,2009,2009-06-30,16,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,0,226,4,34,3,0,0,0,0,0,3,267
20819,S,2009,2009-06-30,17,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,2,6,177,2,10,1,0,0,0,1,0,2,197
20819,S,2009,2009-06-30,18,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,2,1,107,11,14,0,2,0,0,1,0,3,136
20819,S,2009,2009-06-30,7,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,1,55,3,15,3,2,1,4,0,1,11,85
20819,S,2009,2009-06-30,8,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,2,108,8,20,2,2,0,0,0,0,4,142
20819,S,2009,2009-06-30,9,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,3,135,5,19,5,0,2,1,1,2,11,173
20819,S,2009,2009-06-30,10,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,10,142,3,18,4,1,0,1,0,0,6,179
20819,S,2009,2009-06-30,11,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,1,132,1,24,6,1,0,0,0,0,7,165
20819,S,2009,2009-06-30,12,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,1,157,6,22,6,1,1,0,0,0,8,194
20819,N,2009,2009-06-30,13,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,3,135,3,19,7,0,0,0,0,1,8,168
20819,N,2009,2009-06-30,14,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,1,152,4,18,8,0,0,0,0,0,8,183
20819,N,2009,2009-06-30,15,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,3,152,2,19,6,3,0,0,0,0,9,185
20819,N,2009,2009-06-30,16,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,0,2,159,4,9,1,0,0,0,0,0,1,175
20819,N,2009,2009-06-30,17,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,1,10,200,5,17,5,0,0,1,0,0,6,238
20819,N,2009,2009-06-30,18,3,Scotland,31,"Perth & Kinross",A924,Major,"A924 West Moulin Rd",A9,295000,757500,56.69737794,-3.71622640,2.50,1.55,2,0,117,5,13,0,0,0,0,0,0,0,135
990552,E,2017,2017-06-22,7,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,9,1,9,0,0,0,0,0,0,0,19
990552,E,2017,2017-06-22,8,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,1,18,1,11,0,0,0,0,0,0,0,31
990552,E,2017,2017-06-22,9,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,2,0,13,0,6,0,0,0,0,0,0,0,19
990552,E,2017,2017-06-22,10,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,22,0,4,2,0,0,0,0,0,2,28
990552,E,2017,2017-06-22,11,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,4,2,15,0,7,2,0,0,0,0,0,2,26
990552,E,2017,2017-06-22,12,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,2,23,0,1,2,0,0,0,0,0,2,28
990552,W,2017,2017-06-22,13,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,17,0,2,2,0,0,0,0,0,2,21
990552,W,2017,2017-06-22,14,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,21,0,7,0,0,0,0,0,0,0,28
990552,W,2017,2017-06-22,15,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,2,0,27,0,7,1,0,0,0,0,0,1,35
990552,W,2017,2017-06-22,16,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,29,2,10,0,0,0,0,0,0,0,41
990552,W,2017,2017-06-22,17,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,29,1,5,0,0,0,0,0,0,0,35
990552,W,2017,2017-06-22,18,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,21,0,1,0,0,0,0,0,0,0,22
990552,W,2017,2017-06-22,7,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,1,19,0,9,1,0,0,0,0,0,1,30
990552,W,2017,2017-06-22,8,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,27,1,9,0,0,0,0,0,0,0,37
990552,W,2017,2017-06-22,9,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,4,0,23,0,1,1,0,0,0,0,0,1,25
990552,W,2017,2017-06-22,10,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,16,0,4,1,0,0,0,0,0,1,21
990552,W,2017,2017-06-22,11,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,0,0,30,0,5,3,0,0,1,0,0,4,39
990552,W,2017,2017-06-22,12,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,21,0,2,1,0,0,0,0,0,1,24
990552,E,2017,2017-06-22,13,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,19,0,6,2,0,0,0,0,0,2,27
990552,E,2017,2017-06-22,14,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,1,26,0,7,0,0,0,0,0,0,0,34
990552,E,2017,2017-06-22,15,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,28,1,4,0,0,0,0,0,0,0,33
990552,E,2017,2017-06-22,16,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,31,0,7,0,0,0,1,0,0,1,39
990552,E,2017,2017-06-22,17,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,2,0,37,0,4,0,0,0,0,0,0,0,41
990552,E,2017,2017-06-22,18,3,Scotland,31,"Perth & Kinross",B8062,Minor,,,299200,713500,56.30317201,-3.63062304,,,1,0,20,0,2,0,0,0,0,0,0,0,22
30774,E,2009,2009-06-04,7,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,3,7,924,3,290,90,12,2,13,36,45,198,1422
30774,E,2009,2009-06-04,8,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,3,6,1567,15,286,82,19,2,23,51,35,212,2086
30774,E,2009,2009-06-04,9,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,2,1055,14,232,77,10,7,6,54,31,185,1488
30774,E,2009,2009-06-04,10,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,10,798,10,194,66,13,3,5,60,30,177,1189
30774,E,2009,2009-06-04,11,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,2,792,15,141,47,8,8,11,40,31,145,1095
30774,E,2009,2009-06-04,12,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,3,752,7,84,91,7,3,6,44,34,185,1031
30774,W,2009,2009-06-04,13,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,3,929,11,225,68,10,7,16,50,40,191,1359
30774,W,2009,2009-06-04,14,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,5,1027,13,248,81,12,10,11,38,45,197,1490
30774,W,2009,2009-06-04,15,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,4,1202,12,228,79,8,5,15,52,30,189,1635
30774,W,2009,2009-06-04,16,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,12,1483,12,280,65,8,1,16,35,35,160,1947
30774,W,2009,2009-06-04,17,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,10,1670,9,195,39,6,9,7,40,39,140,2024
30774,W,2009,2009-06-04,18,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,3,5,1155,10,122,23,3,4,10,22,25,87,1379
30774,W,2009,2009-06-04,7,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,12,980,11,258,63,11,6,7,20,22,129,1390
30774,W,2009,2009-06-04,8,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,5,1066,10,215,63,21,7,7,29,29,156,1452
30774,W,2009,2009-06-04,9,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,5,825,19,122,99,8,5,17,37,33,199,1170
30774,W,2009,2009-06-04,10,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,0,873,7,100,112,8,9,14,37,37,217,1197
30774,W,2009,2009-06-04,11,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,3,897,10,163,71,8,2,16,47,44,188,1261
30774,W,2009,2009-06-04,12,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,6,936,8,150,70,10,0,22,55,26,183,1283
30774,E,2009,2009-06-04,13,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,5,833,7,133,82,15,7,9,30,39,182,1160
30774,E,2009,2009-06-04,14,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,6,837,11,149,33,19,6,26,44,33,161,1164
30774,E,2009,2009-06-04,15,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,5,900,14,125,74,6,5,16,35,33,169,1213
30774,E,2009,2009-06-04,16,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,3,1157,16,223,70,8,2,14,37,25,156,1555
30774,E,2009,2009-06-04,17,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,0,7,1310,9,164,26,5,0,11,25,23,90,1580
30774,E,2009,2009-06-04,18,3,Scotland,31,"Perth & Kinross",A90,Major,B953,A85,333000,730500,56.46186150,-3.08886867,7.00,4.35,1,3,990,17,113,14,1,1,12,16,24,68,1191
30865,N,2009,2009-05-06,7,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,1,1,195,5,68,12,3,2,1,8,9,35,304
30865,N,2009,2009-05-06,8,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,2,307,2,51,16,1,2,8,1,8,36,398
30865,N,2009,2009-05-06,9,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,1,0,140,2,30,13,1,2,4,7,5,32,204
30865,N,2009,2009-05-06,10,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,2,115,3,35,11,2,2,4,4,7,30,185
30865,N,2009,2009-05-06,11,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,3,143,1,26,11,1,1,10,4,7,34,207
30865,N,2009,2009-05-06,12,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,1,127,1,21,4,2,1,5,5,3,20,170
30865,S,2009,2009-05-06,13,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,2,0,141,2,30,11,1,2,4,1,8,27,200
30865,S,2009,2009-05-06,14,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,2,195,1,31,18,2,3,1,3,8,35,264
30865,S,2009,2009-05-06,15,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,0,239,4,27,11,1,2,8,4,5,31,301
30865,S,2009,2009-05-06,16,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,0,278,7,71,20,3,3,6,7,5,44,400
30865,S,2009,2009-05-06,17,3,Scotland,31,"Perth & Kinross",A94,Major,B954,"B954 Strathmore Place",328600,744800,56.58965814,-3.16418879,0.50,0.31,0,3,337,3,48,12,1,0,3,3,8,27,418
